customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
C027449,19,1,24772.27,4,1,2,7,Regular
C027450,18,3,18800.1,4,2,2,8,Regular
C027451,30,3,33121.39,3,2,2,7,Regular
C027452,76,3,77092.28,2,2,4,8,Regular
C027453,5,5,27175.82,5,4,2,11,Loyal
C027454,262,3,610.35,1,2,1,4,Churn Risk
C027455,88,4,64154.619999999995,1,3,4,8,Regular
C027456,19,6,139027.23,4,4,5,13,Champions
C027457,0,3,6902.04,5,2,1,8,Regular
C027458,19,6,66517.02,4,4,4,12,Champions
C027459,19,6,56649.24,4,4,4,12,Champions
C027460,273,2,16548.63,1,1,2,4,Churn Risk
C027461,12,4,51861.56,4,3,3,10,Regular
C027462,57,3,48033.85,2,2,3,7,Regular
C027463,46,3,39189.66,2,2,3,7,Regular
C027464,1,2,30844.899999999998,5,1,2,8,Regular
C027465,87,2,22034.65,1,1,2,4,Churn Risk
C027466,142,3,53750.64000000001,1,2,3,6,Regular
C027467,19,2,29874.28,4,1,2,7,Regular
C027468,50,6,60028.82,2,4,4,10,At Risk
C027469,5,7,63661.16,5,5,4,14,Champions
C027470,311,7,63479.18,1,5,4,10,At Risk
C027471,5,5,67760.57,5,4,4,13,Champions
C027472,6,5,22209.27,5,4,2,11,Loyal
C027473,72,4,72743.06999999999,2,3,4,9,Regular
C027474,4,7,86784.02,5,5,4,14,Champions
C027475,256,4,18515.969999999998,1,3,2,6,Regular
C027476,129,2,11313.14,1,1,1,3,Churn Risk
C027477,0,7,58247.09,5,5,4,14,Champions
C027478,89,2,33770.270000000004,1,1,3,5,Regular
C027479,27,5,87479.56,3,4,4,11,Regular
C027480,19,5,67842.77,4,4,4,12,Champions
C027481,19,4,41615.88,4,3,3,10,Regular
C027482,50,7,42756.34,2,5,3,10,Regular
C027483,5,8,31064.699999999997,5,5,2,12,Loyal
C027484,26,8,76753.15,3,5,4,12,Regular
C027485,29,7,84848.91,3,5,4,12,Regular
C027486,55,4,29311.81,2,3,2,7,Regular
C027487,19,3,14268.140000000001,4,2,1,7,Regular
C027488,24,4,22465.79,3,3,2,8,Regular
C027489,8,4,55236.89,5,3,3,11,Regular
C027490,113,3,51035.1,1,2,3,6,Regular
C027491,57,6,112240.47,2,4,5,11,At Risk
C027492,335,3,25975.65,1,2,2,5,Churn Risk
C027493,31,2,53243.619999999995,3,1,3,7,Regular
C027494,19,7,71419.31,4,5,4,13,Champions
C027495,8,4,26392.46,5,3,2,10,Loyal
C027496,0,4,32845.090000000004,5,3,2,10,Loyal
C027497,8,7,128914.81999999999,5,5,5,15,Champions
C027498,54,4,16646.85,2,3,2,7,Regular
C027499,9,2,26901.64,5,1,2,8,Regular
C027500,27,4,18857.81,3,3,2,8,Regular
C027501,42,5,21765.08,2,4,2,8,Regular
C027502,32,7,38059.12,3,5,3,11,Regular
C027503,3,6,29890.939999999995,5,4,2,11,Loyal
C027504,2,7,37538.03,5,5,3,13,Regular
C027505,47,3,24593.84,2,2,2,6,Churn Risk
C027506,19,6,48016.14,4,4,3,11,Regular
C027507,17,1,6018.29,4,1,1,6,Regular
C027508,44,2,24250.35,2,1,2,5,Churn Risk
C027509,1,10,152263.8,5,5,5,15,Champions
C027510,59,4,99076.79999999999,2,3,5,10,Regular
C027511,28,6,40170.159999999996,3,4,3,10,Regular
C027512,9,5,66415.33,5,4,4,13,Champions
C027513,8,6,39305.47,5,4,3,12,Regular
C027514,26,4,61822.62,3,3,4,10,Regular
C027515,469,2,2645.0699999999997,1,1,1,3,Churn Risk
C027516,113,1,15103.02,1,1,1,3,Churn Risk
C027517,10,2,12854.35,4,1,1,6,Regular
C027518,125,5,49032.18,1,4,3,8,Regular
C027519,63,3,47402.09,2,2,3,7,Regular
C027520,2,3,44552.97,5,2,3,10,Regular
C027521,23,12,167022.3,3,5,5,13,Regular
C027522,9,4,49751.83,5,3,3,11,Regular
C027523,20,3,48857.48,3,2,3,8,Regular
C027524,19,3,52095.99,4,2,3,9,Regular
C027525,24,4,71737.88,3,3,4,10,Regular
C027526,96,2,33348.68,1,1,2,4,Churn Risk
C027527,9,4,32153.26,5,3,2,10,Loyal
C027528,63,3,89492.26,2,2,5,9,Regular
C027529,19,3,22390.82,4,2,2,8,Regular
C027530,41,3,44047.09,2,2,3,7,Regular
C027531,1,5,62473.8,5,4,4,13,Champions
C027532,64,1,3153.07,2,1,1,4,Churn Risk
C027533,116,2,27514.46,1,1,2,4,Churn Risk
C027534,50,3,64230.5,2,2,4,8,Regular
C027535,9,4,37832.32,5,3,3,11,Regular
C027536,2,3,62909.579999999994,5,2,4,11,Growth
C027537,4,7,78352.67,5,5,4,14,Champions
C027538,82,2,14821.34,2,1,1,4,Churn Risk
C027539,14,4,59348.97,4,3,4,11,Regular
C027540,231,4,100617.36,1,3,5,9,Regular
C027541,147,5,68022.83,1,4,4,9,At Risk
C027542,30,5,22332.309999999998,3,4,2,9,Regular
C027543,6,3,66972.43000000001,5,2,4,11,Growth
C027544,15,5,96258.54999999999,4,4,5,13,Champions
C027545,16,3,14871.02,4,2,1,7,Regular
C027546,30,4,37574.78,3,3,3,9,Regular
C027547,2,5,65075.1,5,4,4,13,Champions
C027548,164,3,20547.65,1,2,2,5,Churn Risk
C027549,3,9,104898.04999999999,5,5,5,15,Champions
C027550,10,5,56130.65,4,4,4,12,Champions
C027551,0,7,95483.92,5,5,5,15,Champions
C027552,138,4,61923.31,1,3,4,8,Regular
C027553,53,5,104894.74,2,4,5,11,At Risk
C027554,63,4,49439.61,2,3,3,8,Regular
C027555,16,5,46170.909999999996,4,4,3,11,Regular
C027556,49,4,94857.15,2,3,5,10,Regular
C027557,33,5,44545.29,3,4,3,10,Regular
C027558,14,5,99111.01000000001,4,4,5,13,Champions
C027559,14,4,28919.4,4,3,2,9,Loyal
C027560,50,5,88304.87,2,4,5,11,At Risk
C027561,150,1,39017.85,1,1,3,5,Regular
C027562,89,2,1087.44,1,1,1,3,Churn Risk
C027563,6,5,36914.45,5,4,3,12,Regular
C027564,2,3,33773.21,5,2,3,10,Regular
C027565,44,5,23081.47,2,4,2,8,Regular
C027566,19,6,98027.17,4,4,5,13,Champions
C027567,226,2,33968.939999999995,1,1,3,5,Regular
C027568,14,4,65029.08,4,3,4,11,Regular
C027569,309,2,8014.99,1,1,1,3,Churn Risk
C027570,30,5,46652.5,3,4,3,10,Regular
C027571,13,5,64391.12,4,4,4,12,Champions
C027572,18,5,121028.21999999999,4,4,5,13,Champions
C027573,99,3,14693.69,1,2,1,4,Churn Risk
C027574,16,4,64826.37,4,3,4,11,Regular
C027575,34,5,68258.96,3,4,4,11,Regular
C027576,195,4,51118.33,1,3,3,7,Regular
C027577,35,4,75224.22,3,3,4,10,Regular
C027578,19,8,293597.23,4,5,5,14,Champions
C027579,31,4,14598.810000000001,3,3,1,7,Regular
C027580,31,8,61411.28,3,5,4,12,Regular
C027581,1,4,41979.21000000001,5,3,3,11,Regular
C027582,62,6,43784.45,2,4,3,9,Regular
C027583,193,1,5831.17,1,1,1,3,Churn Risk
C027584,50,5,67069.63,2,4,4,10,At Risk
C027585,20,8,76122.89,3,5,4,12,Regular
C027586,20,8,81736.23,3,5,4,12,Regular
C027587,21,4,27863.29,3,3,2,8,Regular
C027588,17,6,75641.45,4,4,4,12,Champions
C027589,10,5,56575.09,4,4,4,12,Champions
C027590,5,4,16398.83,5,3,2,10,Loyal
C027591,46,8,119508.14,2,5,5,12,At Risk
C027592,95,6,82097.84,1,4,4,9,At Risk
C027593,19,7,44974.83,4,5,3,12,Regular
C027594,175,2,33795.020000000004,1,1,3,5,Regular
C027595,20,7,126264.23,3,5,5,13,Regular
C027596,16,6,55704.98,4,4,4,12,Champions
C027597,61,4,10529.47,2,3,1,6,Regular
C027598,1,2,16149.369999999999,5,1,2,8,Regular
C027599,115,7,85824.09,1,5,4,10,At Risk
C027600,4,3,4667.139999999999,5,2,1,8,Regular
C027601,152,3,52129.51,1,2,3,6,Regular
C027602,15,6,49435.21,4,4,3,11,Regular
C027603,83,5,14634.7,1,4,1,6,Regular
C027604,215,2,8175.49,1,1,1,3,Churn Risk
C027605,18,7,109618.55,4,5,5,14,Champions
C027606,386,3,72139.28,1,2,4,7,Regular
C027607,3,6,49765.2,5,4,3,12,Regular
C027608,6,3,12537.68,5,2,1,8,Regular
C027609,11,4,53608.16,4,3,3,10,Regular
C027610,79,7,198066.04,2,5,5,12,At Risk
C027611,22,5,70002.06,3,4,4,11,Regular
C027612,19,6,24688.03,4,4,2,10,Loyal
C027613,19,5,100707.78,4,4,5,13,Champions
C027614,15,4,52334.05,4,3,3,10,Regular
C027615,53,3,65509.28999999999,2,2,4,8,Regular
C027617,16,7,168424.53,4,5,5,14,Champions
C027618,360,3,24529.489999999998,1,2,2,5,Churn Risk
C027619,10,8,265477.58999999997,4,5,5,14,Champions
C027620,44,2,12440.26,2,1,1,4,Churn Risk
C027621,8,4,9890.23,5,3,1,9,Loyal
C027622,237,3,39596.979999999996,1,2,3,6,Regular
C027623,5,5,27821.82,5,4,2,11,Loyal
C027624,1,2,7451.360000000001,5,1,1,7,Regular
C027625,16,6,68704.06999999999,4,4,4,12,Champions
C027626,115,3,19276.91,1,2,2,5,Churn Risk
C027627,16,4,14328.26,4,3,1,8,Loyal
C027628,82,5,63516.399999999994,2,4,4,10,At Risk
C027629,19,3,1234.97,4,2,1,7,Regular
C027630,53,6,20455.95,2,4,2,8,Regular
C027631,76,4,45910.020000000004,2,3,3,8,Regular
C027632,32,4,56248.88,3,3,4,10,Regular
C027633,18,7,43106.43,4,5,3,12,Regular
C027634,28,9,67507.07,3,5,4,12,Regular
C027635,3,5,43015.299999999996,5,4,3,12,Regular
C027638,378,2,24174.74,1,1,2,4,Churn Risk
C027639,2,5,49372.32,5,4,3,12,Regular
C027640,26,4,42096.98,3,3,3,9,Regular
C027641,282,4,79094.67,1,3,4,8,Regular
C027642,29,2,18109.44,3,1,2,6,Regular
C027643,2,5,61828.96,5,4,4,13,Champions
C027644,17,4,61069.03,4,3,4,11,Regular
C027645,55,6,84660.22,2,4,4,10,At Risk
C027646,12,4,115567.55,4,3,5,12,Regular
C027647,14,5,103128.21,4,4,5,13,Champions
C027648,23,5,38280.619999999995,3,4,3,10,Regular
C027649,13,5,65460.43,4,4,4,12,Champions
C027650,4,6,94304.82,5,4,5,14,Champions
C027651,5,6,31384.059999999998,5,4,2,11,Loyal
C027652,10,5,39580.99,4,4,3,11,Regular
C027653,447,3,50928.13,1,2,3,6,Regular
C027654,401,2,3502.24,1,1,1,3,Churn Risk
C027655,30,5,56296.520000000004,3,4,4,11,Regular
C027657,99,2,10081.01,1,1,1,3,Churn Risk
C027658,488,2,18986.84,1,1,2,4,Churn Risk
C027659,240,2,24934.38,1,1,2,4,Churn Risk
C027660,19,6,65844.41,4,4,4,12,Champions
C027661,47,5,56260.32,2,4,4,10,At Risk
C027662,29,6,73999.61,3,4,4,11,Regular
C027663,10,4,152993.44,4,3,5,12,Regular
C027664,12,6,73872.57,4,4,4,12,Champions
C027665,19,4,36487.11,4,3,3,10,Regular
C027666,17,5,62442.67,4,4,4,12,Champions
C027667,51,6,166313.12,2,4,5,11,At Risk
C027668,179,4,26845.010000000002,1,3,2,6,Regular
C027669,108,3,48645.61,1,2,3,6,Regular
C027670,10,8,144024.28,4,5,5,14,Champions
C027671,37,5,62764.95,2,4,4,10,At Risk
C027672,15,7,70818.73999999999,4,5,4,13,Champions
C027673,19,4,39781.55,4,3,3,10,Regular
C027674,3,3,40353.31,5,2,3,10,Regular
C027675,153,2,12112.960000000001,1,1,1,3,Churn Risk
C027676,114,3,44701.27,1,2,3,6,Regular
C027677,19,6,43218.49,4,4,3,11,Regular
C027678,50,7,73728.09999999999,2,5,4,11,At Risk
C027679,11,5,64139.1,4,4,4,12,Champions
C027680,9,4,56394.22,5,3,4,12,Regular
C027681,8,4,29559.76,5,3,2,10,Loyal
C027682,19,3,53016.71,4,2,3,9,Regular
C027683,37,5,52505.43,2,4,3,9,Regular
C027684,37,4,43063.03,2,3,3,8,Regular
C027685,99,3,6129.150000000001,1,2,1,4,Churn Risk
C027686,18,6,100309.7,4,4,5,13,Champions
C027687,12,3,16049.89,4,2,2,8,Regular
C027688,19,2,4150.35,4,1,1,6,Regular
C027689,25,3,129743.4,3,2,5,10,Regular
C027690,18,5,78765.0,4,4,4,12,Champions
C027691,233,4,55931.520000000004,1,3,4,8,Regular
C027692,390,3,29878.11,1,2,2,5,Churn Risk
C027693,163,4,18018.73,1,3,2,6,Regular
C027694,2,2,43613.380000000005,5,1,3,9,Regular
C027695,24,5,47099.76,3,4,3,10,Regular
C027696,28,8,90384.72,3,5,5,13,Regular
C027697,21,8,51020.82,3,5,3,11,Regular
C027698,33,7,76152.6,3,5,4,12,Regular
C027699,64,5,187573.01,2,4,5,11,At Risk
C027700,143,2,16299.93,1,1,2,4,Churn Risk
C027701,8,6,65380.49,5,4,4,13,Champions
C027702,19,4,55278.18,4,3,3,10,Regular
C027703,33,5,40634.61,3,4,3,10,Regular
C027704,103,4,68384.01,1,3,4,8,Regular
C027705,11,6,36316.56,4,4,3,11,Regular
C027706,8,3,92333.67,5,2,5,12,Growth
C027707,10,6,105822.78,4,4,5,13,Champions
C027708,33,4,75800.68000000001,3,3,4,10,Regular
C027709,104,4,78245.66,1,3,4,8,Regular
C027710,113,7,77475.04,1,5,4,10,At Risk
C027711,56,5,52577.93,2,4,3,9,Regular
C027712,14,4,39592.08,4,3,3,10,Regular
C027713,8,9,59089.43,5,5,4,14,Champions
C027714,287,1,166.16,1,1,1,3,Churn Risk
C027715,26,8,82555.37,3,5,4,12,Regular
C027716,1,8,46920.74,5,5,3,13,Regular
C027717,8,6,58172.1,5,4,4,13,Champions
C027718,19,8,151768.78,4,5,5,14,Champions
C027719,19,4,13374.89,4,3,1,8,Loyal
C027720,24,5,9043.64,3,4,1,8,Regular
C027721,5,3,98389.56,5,2,5,12,Growth
C027722,23,4,47340.43,3,3,3,9,Regular
C027723,62,4,28586.14,2,3,2,7,Regular
C027724,19,5,55773.65,4,4,4,12,Champions
C027725,6,2,18012.239999999998,5,1,2,8,Regular
C027726,12,2,16469.67,4,1,2,7,Regular
C027727,19,4,43235.75,4,3,3,10,Regular
C027728,120,5,10430.71,1,4,1,6,Regular
C027729,18,2,22567.579999999998,4,1,2,7,Regular
C027730,19,8,94379.23000000001,4,5,5,14,Champions
C027731,53,6,56151.9,2,4,4,10,At Risk
C027732,25,6,22204.510000000002,3,4,2,9,Regular
C027733,18,3,58016.740000000005,4,2,4,10,Growth
C027734,1,2,13219.539999999999,5,1,1,7,Regular
C027735,54,3,35154.59,2,2,3,7,Regular
C027736,5,1,8252.73,5,1,1,7,Regular
C027737,138,6,119771.26999999999,1,4,5,10,At Risk
C027738,50,4,7296.099999999999,2,3,1,6,Regular
C027739,18,5,57212.45,4,4,4,12,Champions
C027740,108,5,23984.809999999998,1,4,2,7,Regular
C027741,82,3,47013.94,2,2,3,7,Regular
C027742,86,6,70327.44,1,4,4,9,At Risk
C027743,50,2,34006.87,2,1,3,6,Regular
C027744,19,5,46182.54,4,4,3,11,Regular
C027745,65,4,167887.58000000002,2,3,5,10,Regular
C027746,12,8,129090.99000000002,4,5,5,14,Champions
C027747,13,8,77662.37,4,5,4,13,Champions
C027748,84,2,55239.200000000004,1,1,3,5,Regular
C027749,1,3,83339.98,5,2,4,11,Growth
C027750,3,3,19493.5,5,2,2,9,Regular
C027751,112,4,55164.36,1,3,3,7,Regular
C027752,11,7,58276.88,4,5,4,13,Champions
C027753,83,1,86.82,1,1,1,3,Churn Risk
C027754,57,4,27241.02,2,3,2,7,Regular
C027755,12,8,69569.87,4,5,4,13,Champions
C027756,65,2,25870.23,2,1,2,5,Churn Risk
C027757,149,2,39803.22,1,1,3,5,Regular
C027758,28,3,32322.29,3,2,2,7,Regular
C027759,60,6,40217.4,2,4,3,9,Regular
C027760,13,5,65908.95,4,4,4,12,Champions
C027761,74,3,52675.14,2,2,3,7,Regular
C027762,1,4,33423.46,5,3,2,10,Loyal
C027763,37,6,90387.67,2,4,5,11,At Risk
C027764,13,5,73125.1,4,4,4,12,Champions
C027765,45,4,56108.73,2,3,4,9,Regular
C027766,36,3,62352.83,2,2,4,8,Regular
C027767,100,2,13956.859999999999,1,1,1,3,Churn Risk
C027768,12,3,79512.25,4,2,4,10,Growth
C027769,66,2,2680.37,2,1,1,4,Churn Risk
C027770,23,4,51760.55,3,3,3,9,Regular
C027771,29,3,130687.70000000001,3,2,5,10,Regular
C027772,10,5,32628.2,4,4,2,10,Loyal
C027773,49,3,21418.35,2,2,2,6,Churn Risk
C027774,17,7,108726.43,4,5,5,14,Champions
C027775,29,1,7174.929999999999,3,1,1,5,Regular
C027776,19,8,92563.27,4,5,5,14,Champions
C027777,30,2,14369.630000000001,3,1,1,5,Regular
C027778,90,8,76175.68,1,5,4,10,At Risk
C027779,3,7,82356.31,5,5,4,14,Champions
C027780,39,6,41957.24,2,4,3,9,Regular
C027781,49,8,122381.78,2,5,5,12,At Risk
C027782,10,3,33713.08,4,2,3,9,Regular
C027783,62,2,11599.009999999998,2,1,1,4,Churn Risk
C027784,17,6,148796.27,4,4,5,13,Champions
C027785,151,4,110207.5,1,3,5,9,Regular
C027786,4,6,24921.809999999998,5,4,2,11,Loyal
C027787,9,6,61546.94,5,4,4,13,Champions
C027788,11,3,21792.23,4,2,2,8,Regular
C027789,3,5,38651.78,5,4,3,12,Regular
C027790,1,3,18011.76,5,2,2,9,Regular
C027791,25,5,27980.980000000003,3,4,2,9,Regular
C027792,10,5,149602.62,4,4,5,13,Champions
C027793,60,6,96832.88,2,4,5,11,At Risk
C027794,402,2,29493.129999999997,1,1,2,4,Churn Risk
C027795,119,6,102232.5,1,4,5,10,At Risk
C027796,59,10,97347.93000000001,2,5,5,12,At Risk
C027797,65,1,33127.83,2,1,2,5,Churn Risk
C027798,23,6,88024.4,3,4,5,12,Regular
C027799,60,5,49932.88,2,4,3,9,Regular
C027800,46,2,42051.85,2,1,3,6,Regular
C027801,8,9,97654.87,5,5,5,15,Champions
C027802,7,1,4059.64,5,1,1,7,Regular
C027803,64,5,59798.56,2,4,4,10,At Risk
C027804,1,5,115048.69,5,4,5,14,Champions
C027805,42,3,73362.05,2,2,4,8,Regular
C027806,384,4,27880.99,1,3,2,6,Regular
C027807,30,6,8409.13,3,4,1,8,Regular
C027808,69,7,130330.65,2,5,5,12,At Risk
C027809,100,2,17025.559999999998,1,1,2,4,Churn Risk
C027810,302,4,47187.11,1,3,3,7,Regular
C027811,17,6,203632.68,4,4,5,13,Champions
C027812,23,3,22247.43,3,2,2,7,Regular
C027813,21,7,100975.91,3,5,5,13,Regular
C027814,44,2,7691.01,2,1,1,4,Churn Risk
C027815,19,8,119510.88,4,5,5,14,Champions
C027816,123,3,36374.759999999995,1,2,3,6,Regular
C027817,0,5,55041.09,5,4,3,12,Regular
C027818,425,2,16692.3,1,1,2,4,Churn Risk
C027819,649,1,5280.58,1,1,1,3,Churn Risk
C027820,55,7,92019.89,2,5,5,12,At Risk
C027821,168,2,12072.06,1,1,1,3,Churn Risk
C027822,50,2,19921.41,2,1,2,5,Churn Risk
C027823,25,7,127548.23000000001,3,5,5,13,Regular
C027824,270,1,209.45,1,1,1,3,Churn Risk
C027825,3,3,9448.35,5,2,1,8,Regular
C027826,82,3,14668.970000000001,2,2,1,5,Churn Risk
C027827,24,3,2470.4,3,2,1,6,Regular
C027828,50,2,26324.55,2,1,2,5,Churn Risk
C027829,18,4,82071.82,4,3,4,11,Regular
C027830,168,2,29363.61,1,1,2,4,Churn Risk
C027831,46,4,92454.19,2,3,5,10,Regular
C027832,17,3,27782.77,4,2,2,8,Regular
C027833,21,6,84958.74,3,4,4,11,Regular
C027834,13,2,34423.16,4,1,3,8,Regular
C027835,25,6,87793.87,3,4,4,11,Regular
C027836,6,5,67436.49,5,4,4,13,Champions
C027837,11,5,72481.01,4,4,4,12,Champions
C027838,1,7,51552.71,5,5,3,13,Regular
C027839,6,4,97971.78,5,3,5,13,Regular
C027840,30,4,45786.8,3,3,3,9,Regular
C027841,36,2,48977.17,2,1,3,6,Regular
C027842,224,1,4366.5,1,1,1,3,Churn Risk
C027843,118,5,30137.579999999998,1,4,2,7,Regular
C027844,97,1,3593.86,1,1,1,3,Churn Risk
C027845,21,7,123884.68,3,5,5,13,Regular
C027846,28,6,44436.88,3,4,3,10,Regular
C027847,19,4,30418.41,4,3,2,9,Loyal
C027848,51,6,39872.08,2,4,3,9,Regular
C027849,15,5,38006.38,4,4,3,11,Regular
C027850,148,5,36858.26,1,4,3,8,Regular
C027851,38,4,100264.74,2,3,5,10,Regular
C027852,29,4,154347.02000000002,3,3,5,11,Regular
C027853,354,2,27527.39,1,1,2,4,Churn Risk
C027854,7,3,20533.95,5,2,2,9,Regular
C027855,18,5,129093.34,4,4,5,13,Champions
C027856,386,3,43267.8,1,2,3,6,Regular
C027857,26,3,46367.7,3,2,3,8,Regular
C027858,38,6,63462.58,2,4,4,10,At Risk
C027859,113,2,12638.55,1,1,1,3,Churn Risk
C027860,27,7,26222.7,3,5,2,10,Regular
C027862,19,4,21696.26,4,3,2,9,Loyal
C027863,5,6,45862.36,5,4,3,12,Regular
C027864,11,3,56396.70999999999,4,2,4,10,Growth
C027865,3,4,17895.49,5,3,2,10,Loyal
C027866,118,2,47109.16,1,1,3,5,Regular
C027867,0,5,196440.08000000002,5,4,5,14,Champions
C027868,7,4,25419.77,5,3,2,10,Loyal
C027869,8,6,74337.07,5,4,4,13,Champions
C027870,16,7,70538.72,4,5,4,13,Champions
C027871,10,7,85288.44,4,5,4,13,Champions
C027872,35,4,105169.43,3,3,5,11,Regular
C027873,19,5,64435.149999999994,4,4,4,12,Champions
C027874,2,5,70867.43000000001,5,4,4,13,Champions
C027875,11,8,144641.76,4,5,5,14,Champions
C027876,36,5,108850.55,2,4,5,11,At Risk
C027877,4,4,63388.25,5,3,4,12,Regular
C027878,3,6,25506.940000000002,5,4,2,11,Loyal
C027879,50,2,677.64,2,1,1,4,Churn Risk
C027880,29,3,22846.56,3,2,2,7,Regular
C027881,19,6,84963.22,4,4,4,12,Champions
C027882,1,6,38954.46,5,4,3,12,Regular
C027883,157,2,14902.789999999999,1,1,1,3,Churn Risk
C027884,19,3,80643.49,4,2,4,10,Growth
C027885,50,6,77066.31,2,4,4,10,At Risk
C027886,43,7,49428.14,2,5,3,10,Regular
C027887,19,6,77223.13,4,4,4,12,Champions
C027888,301,2,56203.45,1,1,4,6,Regular
C027889,8,7,68494.39,5,5,4,14,Champions
C027890,133,4,83412.92,1,3,4,8,Regular
C027891,5,5,69350.26,5,4,4,13,Champions
C027892,29,5,11058.08,3,4,1,8,Regular
C027893,19,4,58541.7,4,3,4,11,Regular
C027894,103,4,6837.41,1,3,1,5,Regular
C027895,369,1,665.04,1,1,1,3,Churn Risk
C027896,51,1,1269.65,2,1,1,4,Churn Risk
C027897,82,2,59213.170000000006,2,1,4,7,Regular
C027898,4,7,60904.99,5,5,4,14,Champions
C027899,12,5,63095.92,4,4,4,12,Champions
C027900,11,4,22912.16,4,3,2,9,Loyal
C027901,0,6,82330.22,5,4,4,13,Champions
C027902,17,7,167555.4,4,5,5,14,Champions
C027903,19,4,42794.34,4,3,3,10,Regular
C027904,28,5,47572.57,3,4,3,10,Regular
C027905,2,1,13516.18,5,1,1,7,Regular
C027906,83,2,10438.95,1,1,1,3,Churn Risk
C027907,19,4,35388.43,4,3,3,10,Regular
C027908,118,2,7016.62,1,1,1,3,Churn Risk
C027909,20,7,123291.96,3,5,5,13,Regular
C027910,50,2,617.25,2,1,1,4,Churn Risk
C027911,24,9,67674.45,3,5,4,12,Regular
C027912,8,4,39918.51,5,3,3,11,Regular
C027913,71,5,28030.699999999997,2,4,2,8,Regular
C027914,7,3,20617.760000000002,5,2,2,9,Regular
C027915,19,7,46926.55,4,5,3,12,Regular
C027916,28,1,163.92,3,1,1,5,Regular
C027917,19,5,56012.26,4,4,4,12,Champions
C027918,69,1,8105.66,2,1,1,4,Churn Risk
C027919,82,4,24066.36,2,3,2,7,Regular
C027920,13,5,44779.42,4,4,3,11,Regular
C027921,35,3,48185.05,3,2,3,8,Regular
C027922,30,6,79263.24,3,4,4,11,Regular
C027923,49,3,21804.36,2,2,2,6,Churn Risk
C027924,33,2,14803.55,3,1,1,5,Regular
C027925,29,5,80033.73,3,4,4,11,Regular
C027926,82,3,7669.33,2,2,1,5,Churn Risk
C027927,17,4,28570.61,4,3,2,9,Loyal
C027928,64,6,83822.0,2,4,4,10,At Risk
C027929,9,2,23957.15,5,1,2,8,Regular
C027930,26,2,4787.85,3,1,1,5,Regular
C027931,21,5,131042.56999999999,3,4,5,12,Regular
C027932,62,5,61466.04,2,4,4,10,At Risk
C027933,78,8,209358.34,2,5,5,12,At Risk
C027934,82,6,113103.62,2,4,5,11,At Risk
C027935,124,3,8601.539999999999,1,2,1,4,Churn Risk
C027936,19,5,44982.61,4,4,3,11,Regular
C027937,28,8,37669.78,3,5,3,11,Regular
C027938,384,2,5051.5,1,1,1,3,Churn Risk
C027939,32,6,65303.06,3,4,4,11,Regular
C027940,170,4,49984.18,1,3,3,7,Regular
C027941,250,2,61735.66,1,1,4,6,Regular
C027942,46,3,61737.57,2,2,4,8,Regular
C027943,22,6,58010.68,3,4,4,11,Regular
C027944,147,5,12931.36,1,4,1,6,Regular
C027945,19,4,60056.66,4,3,4,11,Regular
C027947,194,4,39241.07,1,3,3,7,Regular
C027948,7,7,94615.77,5,5,5,15,Champions
C027949,2,7,99730.98,5,5,5,15,Champions
C027950,9,4,55217.85,5,3,3,11,Regular
C027951,12,4,58773.450000000004,4,3,4,11,Regular
C027952,28,8,131407.18,3,5,5,13,Regular
C027953,3,5,20015.059999999998,5,4,2,11,Loyal
C027954,17,4,31480.35,4,3,2,9,Loyal
C027955,67,6,45149.94,2,4,3,9,Regular
C027956,19,5,152691.83000000002,4,4,5,13,Champions
C027957,18,2,13873.9,4,1,1,6,Regular
C027958,14,3,37197.58,4,2,3,9,Regular
C027959,14,3,31372.870000000003,4,2,2,8,Regular
C027960,29,5,45905.33,3,4,3,10,Regular
C027961,12,3,39640.95,4,2,3,9,Regular
C027962,49,7,32438.2,2,5,2,9,Regular
C027963,412,2,8296.57,1,1,1,3,Churn Risk
C027964,50,6,66915.18,2,4,4,10,At Risk
C027965,4,3,11913.47,5,2,1,8,Regular
C027966,26,5,35002.28,3,4,3,10,Regular
C027967,34,3,62635.21,3,2,4,9,Regular
C027968,11,4,65868.49,4,3,4,11,Regular
C027969,287,2,9830.11,1,1,1,3,Churn Risk
C027970,105,5,44763.52,1,4,3,8,Regular
C027971,50,5,48496.34,2,4,3,9,Regular
C027972,29,6,59378.45,3,4,4,11,Regular
C027973,6,5,31948.28,5,4,2,11,Loyal
C027974,184,7,29250.2,1,5,2,8,Regular
C027975,109,4,67239.07,1,3,4,8,Regular
C027976,134,4,152401.88,1,3,5,9,Regular
C027977,7,9,147919.66999999998,5,5,5,15,Champions
C027978,6,4,61075.33,5,3,4,12,Regular
C027979,85,4,32823.16,1,3,2,6,Regular
C027980,20,7,109350.88,3,5,5,13,Regular
C027981,105,3,69207.48999999999,1,2,4,7,Regular
C027982,19,5,50044.75,4,4,3,11,Regular
C027983,0,7,51090.119999999995,5,5,3,13,Regular
C027984,16,6,85740.92,4,4,4,12,Champions
C027985,21,8,101752.53,3,5,5,13,Regular
C027986,53,4,22676.43,2,3,2,7,Regular
C027987,19,5,38415.229999999996,4,4,3,11,Regular
C027988,36,4,13817.36,2,3,1,6,Regular
C027989,57,3,43157.6,2,2,3,7,Regular
C027990,3,3,15306.91,5,2,1,8,Regular
